plan_Info_PID,plan_Solutions_1_M1,Donor,plan_Solutions_1_M2,Acceptor,DA,Identifier,plan_Solutions_1_S1,plan_Solutions_1_ann. time,plan_Solutions_1_conc.,plan_Solutions_1_speed,Layer thickness [nm],features_D.1.c_UV,features_D.1a.w_UV,features_D.1a.c_UV,features_D.2.a_UV,features_A.0.a_UV,features_A.1.w_UV,features_A.1.c_UV,features_A.1a.w_UV,features_A.1a.c_UV,features_D_UV,features_A_UV,features_Dtot_UV,features_XamD_UV,features_Atot_UV,features_XamA_UV,features_atot_UV,features_XD_UV,features_XA_UV,featuresFixed_D.1a.a,featuresFixed_A.1a.a,featuresFixed_A.2.a,FF_IV,JSC_IV,PCE_IV,VOC_IV,RelativeAbsorbedPhotons,EQE_CorrFactor,Corr_JSC_IV,CorrEQE_JSC_IV,Corr_VOC_IV,Deg_JSC_IV,Deg_VOC_IV,Deg_FF_IV,Deg_PCE_IV,DiffDeg_JSC_IV,DiffDeg_VOC_IV,DiffDeg_FF_IV,DiffDeg_PCE_IV,Retained_JSC_IV,Retained_VOC_IV,Retained_FF_IV,Retained_PCE_IV,date_IV,pos_IV,sigp_IV,xpos_IV,ypos_IV,EnergyLevel_HOMO_Acceptor,EnergyLevel_HOMO_Donor,EnergyLevel_LUMO_Acceptor,EnergyLevel_LUMO_Donor,EnergyLevel_Offset,BandGapDonor,BandGapAcceptor,LUMOAcceptrCalc,LUMODonorCalc,Offset,,offset - voc,plan2_Solutions_1_M1,plan2_Solutions_1_M2,plan2_Solutions_1_S1,FitSessionName,Overall_FitSessionName,FOM_UV,date_UV,name_UV,pos_UV,res_UV,xpos_UV,ypos_UV,PseudoFeature_M1,PseudoFeature_M2,HotOneEncoded_plan_Solutions_1_M1_PM6_321136,HotOneEncoded_plan_Solutions_1_M1_PTVT-T_321032,HotOneEncoded_plan_Solutions_1_M1_PTQ10_321145,HotOneEncoded_plan_Solutions_1_M1_PCE10_120058,HotOneEncoded_plan_Solutions_1_M1_D18CL_323001,HotOneEncoded_plan_Solutions_1_M2_BTP-4F-12 (Y12)_321125,HotOneEncoded_plan_Solutions_1_M2_ITIC_120057,HotOneEncoded_plan_Solutions_1_M2_ITIC-4F_120033,HotOneEncoded_plan_Solutions_1_M2_L8-BO_321144,HotOneEncoded_plan_Solutions_1_M2_PY-IT_321127,Paper_PID,featuresDeg_D.1.c_UV,featuresDeg_D.1a.w_UV,featuresDeg_D.1a.c_UV,featuresDeg_D.2.a_UV,featuresDeg_A.0.a_UV,featuresDeg_A.1.w_UV,featuresDeg_A.1.c_UV,featuresDeg_A.1a.w_UV,featuresDeg_A.1a.c_UV,featuresDeg_D_UV,featuresDeg_A_UV,featuresDeg_Dtot_UV,featuresDeg_XamD_UV,featuresDeg_Atot_UV,featuresDeg_XamA_UV,featuresDeg_atot_UV,featuresDeg_XD_UV,featuresDeg_XA_UV,FeaturesChange_D.1a.w_UV,FeaturesChange_D.1a.c_UV,FeaturesChange_D.2.a_UV,FeaturesChange_A.0.a_UV,FeaturesChange_A.1.w_UV,FeaturesChange_A.1.c_UV,FeaturesChange_A.1a.w_UV,FeaturesChange_A.1a.c_UV,FeaturesChange_D_UV,FeaturesChange_A_UV,FeaturesChange_Dtot_UV,FeaturesChange_XamD_UV,FeaturesChange_Atot_UV,FeaturesChange_XamA_UV,FeaturesChange_atot_UV,FeaturesChange_XD_UV,FeaturesChange_XA_UV
25290,PM6_321136,PM6,BTP-4F-12 (Y12)_321125,Y12,PM6-Y12,25290_B-3,xylene,0,23,2000,155.8518172,2.0017,0.08045,2.16627,0.62274,0.00675,0.06828,1.53404,0.09132,1.70231,0.28978,0.27915,0.3999,0.27536,0.42933,0.3498,0.82924,0.48225,0.51775,0.38,0.538,0.35,58.20494287,26.23225512,12.66127715,0.829243394,1.101581469,0.968900738,28.89696614,27.99829182,0.829243394,24.1148,0.7695,62.8,11.6529,2.11745512,0.059743394,-4.59505713,1.00837715,0.919280477,0.927954332,1.078946167,0.920357391,13.11.2023 14:15,B-3,1.35E-06,1.4,0.6,5.53,5.33,3.77,3.38,1.56,1.920015901,1.406558059,4.123441941,3.409984099,1.206558059,1.001459729,0.377314665,PM6_321136,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_PM6:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.306837822,24.10.2023 13:41,25290_187773_OD_x3y2,x3y2,0.006472004,1.4,0.6,1,1,1,0,0,0,0,1,0,0,0,0,3,1.995873118,0.078233161,2.162407781,0.699391534,0.001164488,0.067760749,1.511456658,0.093264547,1.689641999,0.28517988,0.279931443,0.393548235,0.275362319,0.43053456,0.349804941,0.824082794,0.477559096,0.522440904,-0.00583,-0.00222,-0.00386,0.07665,-0.00558,-0.00052,-0.02258,0.00195,-0.01266,-0.0046,0.00078,-0.00635,0,0.0012,0,-0.00515,-0.00469
25290,PM6_321136,PM6,BTP-4F-12 (Y12)_321125,Y12,PM6-Y12,25290_A-3,xylene,0,23,2000,150.818988,2.00132,0.0806,2.16605,0.61615,0.01021,0.06895,1.53257,0.09165,1.7018,0.28029,0.27039,0.3868,0.27536,0.41587,0.3498,0.80266,0.48189,0.51811,0.38,0.538,0.35,57.76419676,25.99830155,12.44292373,0.828550004,1.114012273,0.968900738,28.962427,28.0617169,0.828550004,23.727,0.7692,62.51,11.4101,2.27130155,0.059350004,-4.74580324,1.03282373,0.912636541,0.928368833,1.082158214,0.916995093,13.11.2023 14:15,A-3,1.30E-06,1.4,1.4,5.53,5.33,3.77,3.38,1.56,1.920015901,1.406558059,4.123441941,3.409984099,1.206558059,1.000622336,0.378008055,PM6_321136,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_PM6:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.285261404,24.10.2023 13:41,25290_187773_OD_x3y1,x3y1,0.006466973,1.4,1.4,1,1,1,0,0,0,0,1,0,0,0,0,3,1.995909548,0.077829925,2.162282013,0.714024667,0.001994748,0.068834737,1.511333108,0.093735453,1.690973269,0.295903189,0.289141197,0.408346401,0.275362319,0.444699162,0.349804941,0.853045562,0.478692369,0.521307631,-0.00541,-0.00277,-0.00377,0.09787,-0.00822,-0.00011,-0.02123,0.00208,-0.01083,0.01561,0.01875,0.02155,0,0.02883,0,0.05038,-0.0032
25291,PM6_321136,PM6,BTP-4F-12 (Y12)_321125,Y12,PM6-Y12,25291_A-1,xylene,0,23,1000,234.032665,2.00366,0.07985,2.16743,0.63261,0.00742,0.07169,1.53076,0.09372,1.702,0.4272,0.41838,0.58954,0.27536,0.64346,0.3498,1.233,0.47813,0.52187,0.38,0.538,0.35,46.56550351,25.63623761,9.789595369,0.820060984,0.976058129,0.968900738,25.02245811,24.24427813,0.820060984,26.1503,0.7043,50.81,9.359,-0.51406239,0.115760984,-4.24449649,0.430595369,1.020052178,0.858838567,1.091151092,0.956014998,13.11.2023 14:18,A-1,2.80E-06,0.6,1.4,5.53,5.33,3.77,3.38,1.56,1.920015901,1.406558059,4.123441941,3.409984099,1.206558059,0.990370326,0.386497075,PM6_321136,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_PM6:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.248669841,24.10.2023 13:47,25291_187774_OD_x1y1,x1y1,0.00645646,0.6,1.4,1,1,1,0,0,0,0,1,0,0,0,0,4,1.998960901,0.078160776,2.164185565,0.683506747,0.009680041,0.069658799,1.511482598,0.094767386,1.690544542,0.421726327,0.424783154,0.581982331,0.275362319,0.65331649,0.349804941,1.235298821,0.47112676,0.52887324,-0.0047,-0.00169,-0.00324,0.0509,0.00226,-0.00203,-0.01927,0.00105,-0.01145,-0.00548,0.00641,-0.00756,0,0.00985,0,0.0023,-0.00701
25291,PM6_321136,PM6,BTP-4F-12 (Y12)_321125,Y12,PM6-Y12,25291_B-1,xylene,0,23,1000,234.6855141,2.00377,0.07992,2.16752,0.63051,0.00742,0.07143,1.53124,0.09367,1.70205,0.42907,0.41926,0.59211,0.27536,0.64482,0.3498,1.23693,0.47869,0.52131,0.38,0.538,0.35,46.55947455,25.64821416,9.768586131,0.818024872,0.975512591,0.968900738,25.02015584,24.24204746,0.818024872,26.6636,0.7697,55.46,11.3814,-1.01538584,0.048324872,-8.90052545,-1.612813869,1.039588949,0.940924936,1.191164646,1.165102078,13.11.2023 14:18,B-1,3.33E-06,0.6,0.6,5.53,5.33,3.77,3.38,1.56,1.920015901,1.406558059,4.123441941,3.409984099,1.206558059,0.987911357,0.388533187,PM6_321136,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_PM6:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.244799737,24.10.2023 13:47,25291_187774_OD_x1y2,x1y2,0.00628363,0.6,0.6,1,1,1,0,0,0,0,1,0,0,0,0,4,1.99916894,0.078287053,2.164301815,0.682290516,0.008038489,0.069637852,1.512513505,0.094680864,1.691071511,0.41182128,0.415407648,0.568313367,0.275362319,0.638896963,0.349804941,1.20721033,0.470765825,0.529234175,-0.0046,-0.00164,-0.00322,0.05178,0.00062,-0.0018,-0.01873,0.00101,-0.01098,-0.01724,-0.00385,-0.0238,0,-0.00593,0,-0.02972,-0.00793
25291,PM6_321136,PM6,BTP-4F-12 (Y12)_321125,Y12,PM6-Y12,25291_A-3,xylene,0,23,1000,232.3002908,2.0037,0.07998,2.16748,0.62952,0.0065,0.07124,1.5315,0.09357,1.70209,0.42483,0.41535,0.58627,0.27536,0.63881,0.3498,1.22508,0.47856,0.52144,0.38,0.538,0.35,46.59625217,24.99811604,9.555223511,0.820318647,0.978314902,0.968900738,24.45602944,23.69546498,0.820318647,25.7951,0.7689,54.82,10.8717,-0.79698396,0.051418647,-8.22374783,-1.316476489,1.031881761,0.937318691,1.17648947,1.137775583,13.11.2023 14:18,A-3,2.99E-06,1.4,1.4,5.53,5.33,3.77,3.38,1.56,1.920015901,1.406558059,4.123441941,3.409984099,1.206558059,0.9906815,0.386239412,PM6_321136,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_PM6:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.250324779,24.10.2023 13:47,25291_187774_OD_x3y1,x3y1,0.006197032,1.4,1.4,1,1,1,0,0,0,0,1,0,0,0,0,4,1.999002334,0.078176594,2.164195445,0.684905647,0.008477213,0.069612109,1.511999591,0.094737591,1.690763921,0.414211687,0.417749133,0.571612128,0.275362319,0.642498167,0.349804941,1.214110295,0.470807414,0.529192586,-0.0047,-0.00181,-0.00329,0.05539,0.00197,-0.00163,-0.0195,0.00117,-0.01133,-0.01062,0.0024,-0.01466,0,0.00369,0,-0.01097,-0.00775
25291,PM6_321136,PM6,BTP-4F-12 (Y12)_321125,Y12,PM6-Y12,25291_B-2,xylene,0,23,1000,234.9216856,2.00375,0.07992,2.1674,0.63109,0.00758,0.07135,1.53147,0.09359,1.70215,0.42878,0.42015,0.59172,0.27536,0.64618,0.3498,1.2379,0.478,0.522,0.38,0.538,0.35,46.00570179,25.11270772,9.44318185,0.817359568,0.97542954,0.968900738,24.49567693,23.73387946,0.817359568,26.3466,0.765,54.48,10.9797,-1.23389228,0.052359568,-8.47429821,-1.53651815,1.049134179,0.935940595,1.184201042,1.162711909,13.11.2023 14:18,B-2,2.71E-06,1,0.6,5.53,5.33,3.77,3.38,1.56,1.920015901,1.406558059,4.123441941,3.409984099,1.206558059,0.987107883,0.389198491,PM6_321136,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_PM6:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.240666317,24.10.2023 13:47,25291_187774_OD_x2y2,x2y2,0.006327935,1,0.6,1,1,1,0,0,0,0,1,0,0,0,0,4,1.999207676,0.078295503,2.164294511,0.683263738,0.008800089,0.069576459,1.512214412,0.094748592,1.69080214,0.416245051,0.420065181,0.57441817,0.275362319,0.646060248,0.349804941,1.220478419,0.470651248,0.529348752,-0.00454,-0.00162,-0.0031,0.05217,0.00122,-0.00177,-0.01925,0.00116,-0.01135,-0.01254,-0.00008,-0.0173,0,-0.00012,0,-0.01743,-0.00735
25292,PM6_321136,PM6,BTP-4F-12 (Y12)_321125,Y12,PM6-Y12,25292_B-3,xylene,2,23,1000,236.2816979,1.99863,0.07851,2.16398,0.67494,0.00696,0.06913,1.51261,0.0943,1.69018,0.4185,0.42404,0.57753,0.27536,0.65217,0.3498,1.2297,0.46965,0.53035,0.38,0.538,0.35,47.46906613,25.77554762,9.775360003,0.798940012,0.975586281,0.968900738,25.14627064,24.36424019,0.798940012,24.279,0.7524,56.45,10.3117,1.49654762,0.046540012,-8.98093387,-0.536339997,0.94193925,0.941747802,1.189195504,1.054866521,13.11.2023 14:20,B-3,8.88E-07,1.4,0.6,5.53,5.33,3.77,3.38,1.56,1.920015901,1.406558059,4.123441941,3.409984099,1.206558059,0.964862974,0.407618047,PM6_321136,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_PM6:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.347499102,24.10.2023 13:52,25292_187775_OD_x3y2,x3y2,0.007741841,1.4,0.6,1,1,1,0,0,0,0,1,0,0,0,0,5,1.997587474,0.077983586,2.16332926,0.692048352,0.007265454,0.069804342,1.509075922,0.094844287,1.689492756,0.412159064,0.416195939,0.568779508,0.275362319,0.640109354,0.349804941,1.208888862,0.470497766,0.529502234,-0.00105,-0.00052,-0.00065,0.0171,0.0003,0.00068,-0.00353,0.00055,-0.00069,-0.00634,-0.00784,-0.00875,0,-0.01206,0,-0.02081,0.00085
25292,PM6_321136,PM6,BTP-4F-12 (Y12)_321125,Y12,PM6-Y12,25292_A-3,xylene,2,23,1000,234.933305,1.99856,0.07846,2.16389,0.67614,0.00673,0.06915,1.51263,0.09432,1.69021,0.41562,0.42205,0.57356,0.27536,0.64911,0.3498,1.22267,0.4691,0.5309,0.38,0.538,0.35,47.66726647,24.93986821,9.541904495,0.802639749,0.97711891,0.968900738,24.36921684,23.61135219,0.802639749,23.4157,0.758,55.89,9.9205,1.52416821,0.044639749,-8.22273353,-0.378595505,0.938886276,0.94438383,1.172502729,1.039677143,13.11.2023 14:20,A-3,1.21E-06,1.4,1.4,5.53,5.33,3.77,3.38,1.56,1.920015901,1.406558059,4.123441941,3.409984099,1.206558059,0.969331069,0.40391831,PM6_321136,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_PM6:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.338387242,24.10.2023 13:52,25292_187775_OD_x3y1,x3y1,0.007503097,1.4,1.4,1,1,1,0,0,0,0,1,0,0,0,0,5,1.997928172,0.077964374,2.163467242,0.691149422,0.007015271,0.069816731,1.509514023,0.09487933,1.689710961,0.410794082,0.415761988,0.566895833,0.275362319,0.639441938,0.349804941,1.206337771,0.469931264,0.530068736,-0.00063,-0.0005,-0.00042,0.01501,0.00029,0.00066,-0.00311,0.00056,-0.0005,-0.00483,-0.00629,-0.00666,0,-0.00967,0,-0.01633,0.00083
25292,PM6_321136,PM6,BTP-4F-12 (Y12)_321125,Y12,PM6-Y12,25292_A-2,xylene,2,23,1000,239.9985605,1.99861,0.07831,2.16407,0.67447,0.0085,0.06916,1.51263,0.09426,1.69027,0.42408,0.43103,0.58523,0.27536,0.66293,0.3498,1.24816,0.46887,0.53113,0.38,0.538,0.35,47.26142822,25.09869849,9.524835579,0.80297023,0.9717111,0.968900738,24.38868392,23.63021386,0.80297023,23.5182,0.7585,55.11,9.8315,1.58049849,0.04447023,-7.84857178,-0.306664421,0.937028667,0.944617835,1.166067173,1.032196296,13.11.2023 14:20,A-2,1.53E-06,1,1.4,5.53,5.33,3.77,3.38,1.56,1.920015901,1.406558059,4.123441941,3.409984099,1.206558059,0.969730184,0.403587829,PM6_321136,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_PM6:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.351105384,24.10.2023 13:52,25292_187775_OD_x2y1,x2y1,0.008363862,1,1.4,1,1,1,0,0,0,0,1,0,0,0,0,5,1.997949211,0.078009309,2.163499269,0.690704015,0.007177988,0.069753948,1.509851298,0.094814301,1.689835735,0.4108373,0.414916343,0.566955475,0.275362319,0.638141335,0.349804941,1.20509681,0.470465221,0.529534779,-0.00066,-0.0003,-0.00057,0.01623,-0.00132,0.00059,-0.00278,0.00055,-0.00043,-0.01324,-0.01612,-0.01827,0,-0.02479,0,-0.04306,0.00159
25292,PM6_321136,PM6,BTP-4F-12 (Y12)_321125,Y12,PM6-Y12,25292_B-1,xylene,2,23,1000,238.5674806,1.99868,0.07848,2.16402,0.6752,0.00787,0.06913,1.51249,0.09436,1.69008,0.42189,0.42824,0.58221,0.27536,0.65864,0.3498,1.24085,0.4692,0.5308,0.38,0.538,0.35,47.18185744,25.07071573,9.473427112,0.800876133,0.973167257,0.968900738,24.39799966,23.63923988,0.800876133,24.2749,0.7608,54.76,10.1133,0.79581573,0.040076133,-7.57814256,-0.639872888,0.96825716,0.949959636,1.160615605,1.067543971,13.11.2023 14:20,B-1,8.61E-07,0.6,0.6,5.53,5.33,3.77,3.38,1.56,1.920015901,1.406558059,4.123441941,3.409984099,1.206558059,0.967201187,0.405681926,PM6_321136,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_PM6:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.349190915,24.10.2023 13:52,25292_187775_OD_x1y2,x1y2,0.007985071,0.6,0.6,1,1,1,0,0,0,0,1,0,0,0,0,5,1.99802231,0.078070709,2.163662688,0.68955073,0.007430547,0.069742116,1.509660845,0.094814936,1.689730168,0.411998273,0.41646911,0.568557616,0.275362319,0.640529492,0.349804941,1.209087108,0.470237101,0.529762899,-0.00066,-0.00041,-0.00036,0.01435,-0.00044,0.00061,-0.00283,0.00045,-0.00035,-0.00989,-0.01177,-0.01365,0,-0.01811,0,-0.03176,0.00103
25293,PM6_321136,PM6,BTP-4F-12 (Y12)_321125,Y12,PM6-Y12,25293_A-1,xylene,0,23,3000,121.7282892,2.00216,0.0813,2.16671,0.58276,0.03086,0.07055,1.53166,0.09371,1.70172,0.22106,0.22375,0.30506,0.27536,0.34412,0.3498,0.64918,0.46992,0.53008,0.38,0.538,0.35,64.20366582,26.51396567,14.26294872,0.837866459,1.211696825,0.968900738,32.12688803,31.12776553,0.837866459,0.0014,0.715,18.12,0.0002,26.51256567,0.122866459,46.08366582,14.26274872,5.28E-05,0.853357945,0.282226875,1.40E-05,13.11.2023 14:23,A-1,2.61E-06,0.6,1.4,5.53,5.33,3.77,3.38,1.56,1.920015901,1.406558059,4.123441941,3.409984099,1.206558059,1.011873622,0.3686916,PM6_321136,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_PM6:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.143576815,24.10.2023 13:58,25293_187776_OD_x1y1,x1y1,0.007493047,0.6,1.4,1,1,1,0,0,0,0,1,0,0,0,0,6,1.995990424,0.079087709,2.162501296,0.669514944,0.026674731,0.068980098,1.510314445,0.094469426,1.689837136,0.214167928,0.218198571,0.29555174,0.275362319,0.335589402,0.349804941,0.631141142,0.468281531,0.531718469,-0.00617,-0.00221,-0.00421,0.08675,-0.00418,-0.00157,-0.02135,0.00076,-0.01188,-0.00689,-0.00555,-0.00951,0,-0.00853,0,-0.01804,-0.00164
25293,PM6_321136,PM6,BTP-4F-12 (Y12)_321125,Y12,PM6-Y12,25293_B-1,xylene,0,23,3000,120.8035997,2.00211,0.08125,2.1666,0.5841,0.03145,0.07067,1.53129,0.09385,1.70144,0.21906,0.22229,0.3023,0.27536,0.34188,0.3498,0.64418,0.46928,0.53072,0.38,0.538,0.35,63.87961404,26.60688785,14.23015368,0.837246282,1.215693018,0.968900738,32.34580779,31.33987704,0.837246282,24.5273,0.7766,63.01,12.0025,2.07958785,0.060646282,0.86961404,2.22765368,0.921840244,0.927564585,0.986386674,0.843455403,13.11.2023 14:23,B-1,2.77E-06,0.6,0.6,5.53,5.33,3.77,3.38,1.56,1.920015901,1.406558059,4.123441941,3.409984099,1.206558059,1.011124647,0.369311777,PM6_321136,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_PM6:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.141595271,24.10.2023 13:58,25293_187776_OD_x1y2,x1y2,0.007564093,0.6,0.6,1,1,1,0,0,0,0,1,0,0,0,0,6,1.996233702,0.079154581,2.162657,0.668018924,0.028132707,0.06901436,1.510185875,0.094693474,1.689707787,0.208991693,0.21424056,0.288408537,0.275362319,0.329501982,0.349804941,0.617910519,0.466748061,0.533251939,-0.00588,-0.00209,-0.00394,0.08392,-0.00332,-0.00166,-0.0211,0.00084,-0.01173,-0.01007,-0.00805,-0.01389,0,-0.01238,0,-0.02627,-0.00253
25293,PM6_321136,PM6,BTP-4F-12 (Y12)_321125,Y12,PM6-Y12,25293_B-3,xylene,0,23,3000,121.4094307,2.00232,0.08127,2.16672,0.58435,0.03092,0.07025,1.53226,0.09355,1.7018,0.22082,0.22295,0.30473,0.27536,0.3429,0.3498,0.64763,0.47053,0.52947,0.38,0.538,0.35,63.55065007,26.48936404,14.08774223,0.836854329,1.212798437,0.968900738,32.12625929,31.12715635,0.836854329,24.2997,0.7728,64.12,12.0416,2.18966404,0.064054329,-0.56934993,2.04614223,0.917337991,0.923458209,1.008958995,0.854757264,13.11.2023 14:23,B-3,9.36E-07,1.4,0.6,5.53,5.33,3.77,3.38,1.56,1.920015901,1.406558059,4.123441941,3.409984099,1.206558059,1.010651294,0.36970373,PM6_321136,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_PM6:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.143940702,24.10.2023 13:58,25293_187776_OD_x3y2,x3y2,0.007579821,1.4,0.6,1,1,1,0,0,0,0,1,0,0,0,0,6,1.996040289,0.079041544,2.162452805,0.673595961,0.026787554,0.068844663,1.509974737,0.094522324,1.6893424,0.212852643,0.217213517,0.293736647,0.275362319,0.334074389,0.349804941,0.627811036,0.467874297,0.532125703,-0.00628,-0.00223,-0.00427,0.08924,-0.00413,-0.00141,-0.02228,0.00097,-0.01245,-0.00797,-0.00574,-0.011,0,-0.00882,0,-0.01982,-0.00266
25293,PM6_321136,PM6,BTP-4F-12 (Y12)_321125,Y12,PM6-Y12,25293_B-2,xylene,0,23,3000,118.4221595,2.00223,0.08148,2.16689,0.57777,0.03263,0.0706,1.53071,0.09382,1.70122,0.21462,0.21845,0.29617,0.27536,0.33597,0.3498,0.63214,0.46852,0.53148,0.38,0.538,0.35,62.91671533,26.49582722,13.94124628,0.836292255,1.226273678,0.968900738,32.49113549,31.48068516,0.836292255,24.1691,0.7733,62.26,11.6356,2.32672722,0.062992255,0.65671533,2.30564628,0.912185145,0.924676745,0.989562149,0.834616918,13.11.2023 14:23,B-2,1.07E-06,1,0.6,5.53,5.33,3.77,3.38,1.56,1.920015901,1.406558059,4.123441941,3.409984099,1.206558059,1.009972489,0.370265804,PM6_321136,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_PM6:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.133916373,24.10.2023 13:58,25293_187776_OD_x2y2,x2y2,0.007579163,1,0.6,1,1,1,0,0,0,0,1,0,0,0,0,6,1.996136995,0.079098062,2.162554902,0.670807442,0.027460131,0.068929511,1.510080306,0.094607899,1.689525094,0.210922168,0.215727039,0.291072592,0.275362319,0.331788186,0.349804941,0.622860778,0.467311179,0.532688821,-0.0061,-0.00238,-0.00433,0.09304,-0.00517,-0.00167,-0.02063,0.00079,-0.01169,-0.00369,-0.00272,-0.0051,0,-0.00418,0,-0.00928,-0.00121
25294,PM6_321136,PM6,BTP-4F-12 (Y12)_321125,Y12,PM6-Y12,25294_B-3,xylene,2,23,3000,122.0333665,1.99667,0.0795,2.16291,0.63546,0.02696,0.06873,1.51246,0.09448,1.6901,0.21488,0.22479,0.29653,0.27536,0.34573,0.3498,0.64226,0.4617,0.5383,0.38,0.538,0.35,65.45359496,27.31544094,14.51729362,0.811977398,1.217016809,0.968900738,33.24335078,32.20950711,0.811977398,23.5562,0.7698,64.81,11.7529,3.75924094,0.042177398,0.64359496,2.76439362,0.862376707,0.948055946,0.990167156,0.809579272,13.11.2023 14:26,B-3,1.28E-06,1.4,0.6,5.53,5.33,3.77,3.38,1.56,1.920015901,1.406558059,4.123441941,3.409984099,1.206558059,0.98060795,0.394580661,PM6_321136,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_PM6:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.213776657,24.10.2023 14:04,25294_187777_OD_x3y2,x3y2,0.007520013,1.4,0.6,1,1,1,0,0,0,0,1,0,0,0,0,7,1.995482953,0.079023171,2.162245572,0.673397559,0.026267497,0.069301896,1.509538777,0.094486559,1.689918804,0.212604519,0.215800654,0.293394236,0.275362319,0.331901405,0.349804941,0.625295641,0.469208829,0.530791171,-0.00118,-0.00048,-0.00066,0.03794,-0.00069,0.00057,-0.00292,0.00001,-0.00019,-0.00227,-0.00899,-0.00314,0,-0.01382,0,-0.01696,0.00751
