plan_Info_PID,plan_Solutions_1_M1,plan_Solutions_1_M2,plan_Solutions_1_S1,plan_Solutions_1_ann. time,plan_Solutions_1_conc.,plan_Solutions_1_speed,features_A.1.c_UV,features_A.1.w_UV,features_A.1a.c_UV,features_A.1a.w_UV,features_A_UV,features_Atot_UV,features_D.1.c_UV,features_D.1a.c_UV,features_D_UV,features_Dtot_UV,features_XA_UV,features_XD_UV,features_XamA_UV,features_XamD_UV,features_atot_UV,FF_IV,JSC_IV,PCE_IV,VOC_IV,date_IV,pos_IV,sigp_IV,xpos_IV,ypos_IV,EnergyLevel_HOMO_Acceptor,EnergyLevel_HOMO_Donor,EnergyLevel_LUMO_Acceptor,EnergyLevel_LUMO_Donor,EnergyLevel_Offset,plan2_Solutions_1_M1,plan2_Solutions_1_M2,plan2_Solutions_1_S1,FitSessionName,Overall_FitSessionName,FOM_UV,date_UV,name_UV,pos_UV,res_UV,xpos_UV,ypos_UV,PseudoFeature_M1,PseudoFeature_M2,HotOneEncoded_plan_Solutions_1_M1_PM6_321136,HotOneEncoded_plan_Solutions_1_M1_PTVT-T_321032,HotOneEncoded_plan_Solutions_1_M1_PTQ10_321145,HotOneEncoded_plan_Solutions_1_M1_PCE10_120058,HotOneEncoded_plan_Solutions_1_M1_D18CL_323001,HotOneEncoded_plan_Solutions_1_M2_BTP-4F-12 (Y12)_321125,HotOneEncoded_plan_Solutions_1_M2_ITIC_120057,HotOneEncoded_plan_Solutions_1_M2_ITIC-4F_120033,HotOneEncoded_plan_Solutions_1_M2_L8-BO_321144,HotOneEncoded_plan_Solutions_1_M2_PY-IT_321127,Paper_PID
25371,PTVT-T_321032,PY-IT_321127,CF,1,13,2000,1.526838673,0.066512911,1.69554538,0.083443071,0.176865633,0.233462636,1.907803478,2.073988042,0.082436574,0.156629491,0.598480768,0.401519232,0.242424242,0.473684211,0.390092128,56.61151274,18.34686234,8.915306107,0.858360446,16.11.2023 18:24,A-1,9.22E-06,0.6,1.4,5.48,5.21,3.64,3.2,1.57,PTVT-T_321032,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:PY-IT,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.238199301,25.10.2023 16:01,25371_188952_OD_x1y1,x1y1,0.009800351,0.6,1.4,2,5,0,1,0,0,0,0,0,0,0,1,64
25371,PTVT-T_321032,PY-IT_321127,CF,1,13,2000,1.526071626,0.06670312,1.695281065,0.083880961,0.174867986,0.230825741,1.907184681,2.073639097,0.079999934,0.151999874,0.602952707,0.397047293,0.242424242,0.473684211,0.382825615,56.65754378,18.29254702,8.899261641,0.858661621,16.11.2023 18:24,B-2,4.48E-06,1,0.6,5.48,5.21,3.64,3.2,1.57,PTVT-T_321032,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:PY-IT,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.240572616,25.10.2023 16:01,25371_188952_OD_x2y2,x2y2,0.009690801,1,0.6,2,5,0,1,0,0,0,0,0,0,0,1,64
25371,PTVT-T_321032,PY-IT_321127,CF,1,13,2000,1.52557357,0.067048329,1.695419596,0.08420585,0.173234795,0.228669929,1.907108206,2.073493713,0.079545055,0.151135604,0.602071085,0.397928915,0.242424242,0.473684211,0.379805533,55.23398395,18.43540625,8.687021091,0.853123282,16.11.2023 18:24,B-1,2.83E-05,0.6,0.6,5.48,5.21,3.64,3.2,1.57,PTVT-T_321032,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:PY-IT,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.238098242,25.10.2023 16:01,25371_188952_OD_x1y2,x1y2,0.009566972,0.6,0.6,2,5,0,1,0,0,0,0,0,0,0,1,64
25372,PTVT-T_321032,L8-BO_321144,CF,0,18,2000,1.545155656,0.061405989,1.706689566,0.085878552,0.362648524,0.562105212,1.90421239,2.075421465,0.188203745,0.357587115,0.611188324,0.388811676,0.35483871,0.473684211,0.919692328,62.792998,19.68584513,10.3521724,0.837464127,16.11.2023 17:38,A-1,2.18E-06,0.6,1.4,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.316161859,25.10.2023 16:19,25372_188979_OD_x1y1,x1y1,0.027827041,0.6,1.4,2,4,0,1,0,0,0,0,0,0,1,0,65
25372,PTVT-T_321032,L8-BO_321144,CF,0,18,2000,1.543590514,0.06102608,1.705076654,0.085731638,0.372463168,0.577317911,1.903561473,2.075680192,0.193817699,0.368253627,0.610549162,0.389450838,0.35483871,0.473684211,0.945571538,62.86793728,19.53896813,10.26920401,0.835999362,16.11.2023 17:38,B-1,1.51E-06,0.6,0.6,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.32021339,25.10.2023 16:19,25372_188979_OD_x1y2,x1y2,0.028883887,0.6,0.6,2,4,0,1,0,0,0,0,0,0,1,0,65
25372,PTVT-T_321032,L8-BO_321144,CF,0,18,2000,1.533616409,0.056908331,1.694953241,0.08410898,0.385909143,0.598159171,1.901584341,2.078138145,0.193009795,0.36671861,0.619932579,0.380067421,0.35483871,0.473684211,0.964877781,60.9919408,20.19425602,10.24708354,0.831955249,16.11.2023 17:38,B-3,2.34E-06,1.4,0.6,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.44536519,25.10.2023 16:19,25372_188979_OD_x3y2,x3y2,0.038019766,1.4,0.6,2,4,0,1,0,0,0,0,0,0,1,0,65
25372,PTVT-T_321032,L8-BO_321144,CF,0,18,2000,1.555199638,0.063623377,1.717020456,0.087900914,0.367105711,0.569013852,1.908152697,2.076268065,0.192468662,0.365690457,0.608763484,0.391236516,0.35483871,0.473684211,0.934704309,61.32094482,19.74207453,10.14408521,0.837936799,16.11.2023 17:38,A-2,1.83E-06,1,1.4,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.140830433,25.10.2023 16:19,25372_188979_OD_x2y1,x2y1,0.017309501,1,1.4,2,4,0,1,0,0,0,0,0,0,1,0,65
25373,PTVT-T_321032,L8-BO_321144,CF,0,15.5,2000,1.550289081,0.063788999,1.713155999,0.088771021,0.286667687,0.444334915,1.908017468,2.075819941,0.143078102,0.271848393,0.620420652,0.379579348,0.35483871,0.473684211,0.716183308,67.62032367,20.14288724,11.44865399,0.840534344,16.11.2023 17:41,A-1,2.67E-06,0.6,1.4,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.134258326,25.10.2023 16:25,25373_188982_OD_x1y1,x1y1,0.014630309,0.6,1.4,2,4,0,1,0,0,0,0,0,0,1,0,66
25373,PTVT-T_321032,L8-BO_321144,CF,0,15.5,2000,1.547369499,0.062634878,1.70968555,0.087538033,0.291227183,0.451402133,1.906030855,2.075268484,0.146556098,0.278456587,0.618478783,0.381521217,0.35483871,0.473684211,0.72985872,68.05053739,19.97856899,11.40831673,0.839123016,16.11.2023 17:41,B-1,1.93E-06,0.6,0.6,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.180608431,25.10.2023 16:25,25373_188982_OD_x1y2,x1y2,0.01764531,0.6,0.6,2,4,0,1,0,0,0,0,0,0,1,0,66
25373,PTVT-T_321032,L8-BO_321144,CF,0,15.5,2000,1.547220137,0.06397109,1.710936675,0.089216356,0.275617469,0.427207077,1.907553691,2.076204658,0.135300971,0.257071846,0.624317165,0.375682835,0.35483871,0.473684211,0.684278923,67.87483084,19.95989746,11.4014401,0.841574648,16.11.2023 17:41,A-3,1.36E-06,1.4,1.4,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.144759877,25.10.2023 16:25,25373_188982_OD_x3y1,x3y1,0.014823719,1.4,1.4,2,4,0,1,0,0,0,0,0,0,1,0,66
25373,PTVT-T_321032,L8-BO_321144,CF,0,15.5,2000,1.556780501,0.064489924,1.719995552,0.089390832,0.295258682,0.457650957,1.911798798,2.078768368,0.146576383,0.278495127,0.621684971,0.378315029,0.35483871,0.473684211,0.736146084,65.59898365,20.47675328,11.26499785,0.838634848,16.11.2023 17:41,A-2,2.02E-06,1,1.4,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.083201565,25.10.2023 16:25,25373_188982_OD_x2y1,x2y1,0.011565079,1,1.4,2,4,0,1,0,0,0,0,0,0,1,0,66
25374,PTVT-T_321032,L8-BO_321144,CF,0,13,2000,1.549025439,0.075082838,1.724207894,0.10500446,0.220670876,0.342039858,1.921640911,2.086647226,0.088474865,0.168102244,0.670479571,0.329520429,0.35483871,0.473684211,0.510142102,69.40330437,20.4268043,12.01541403,0.847536019,16.11.2023 17:43,A-1,5.41E-06,0.6,1.4,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.142678735,25.10.2023 16:31,25374_188989_OD_x1y1,x1y1,0.009480336,0.6,1.4,2,4,0,1,0,0,0,0,0,0,1,0,67
25374,PTVT-T_321032,L8-BO_321144,CF,0,13,2000,1.548740593,0.076037057,1.725069772,0.106545293,0.215492043,0.334012667,1.922804255,2.087664677,0.083943187,0.159492054,0.676817571,0.323182429,0.35483871,0.473684211,0.493504721,69.69114167,20.33997966,12.01303725,0.847470775,16.11.2023 17:43,B-1,6.97E-06,0.6,0.6,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.151070444,25.10.2023 16:31,25374_188989_OD_x1y2,x1y2,0.009587646,0.6,0.6,2,4,0,1,0,0,0,0,0,0,1,0,67
25374,PTVT-T_321032,L8-BO_321144,CF,0,13,2000,1.550862066,0.07642678,1.727396739,0.107241412,0.216104149,0.33496143,1.924802382,2.088793537,0.083791315,0.159203499,0.677833271,0.322166729,0.35483871,0.473684211,0.494164929,68.6043578,20.5801492,11.96086014,0.847153657,16.11.2023 17:43,B-3,2.36E-06,1.4,0.6,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.166220797,25.10.2023 16:31,25374_188989_OD_x3y2,x3y2,0.01010667,1.4,0.6,2,4,0,1,0,0,0,0,0,0,1,0,67
25374,PTVT-T_321032,L8-BO_321144,CF,0,13,2000,1.551516525,0.075390002,1.727163217,0.105846961,0.221621059,0.343512642,1.924905148,2.088851171,0.088899921,0.16890985,0.670369954,0.329630046,0.35483871,0.473684211,0.512422492,68.17229366,20.65573233,11.9093288,0.845743722,16.11.2023 17:43,A-2,6.44E-06,1,1.4,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.161695981,25.10.2023 16:31,25374_188989_OD_x2y1,x2y1,0.01026815,1,1.4,2,4,0,1,0,0,0,0,0,0,1,0,67
25375,PTVT-T_321032,L8-BO_321144,CF,0,13,1000,1.552308953,0.064991406,1.715818038,0.090360831,0.282925038,0.438533809,1.909363729,2.077029407,0.138604229,0.263348034,0.624797198,0.375202802,0.35483871,0.473684211,0.701881843,66.35271694,19.69548003,10.94833777,0.837766339,16.11.2023 17:46,B-2,3.59E-06,1,0.6,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.098511504,25.10.2023 16:36,25375_188994_OD_x2y2,x2y2,0.011775245,1,0.6,2,4,0,1,0,0,0,0,0,0,1,0,68
25375,PTVT-T_321032,L8-BO_321144,CF,0,13,1000,1.555423691,0.064516499,1.718121583,0.089820862,0.292217595,0.452937273,1.910088694,2.077163377,0.146584232,0.278510041,0.61923431,0.38076569,0.35483871,0.473684211,0.731447314,66.23803243,19.45169875,10.79217204,0.837613949,16.11.2023 17:46,B-3,3.11E-06,1.4,0.6,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.084513563,25.10.2023 16:36,25375_188994_OD_x3y2,x3y2,0.011275796,1.4,0.6,2,4,0,1,0,0,0,0,0,0,1,0,68
25375,PTVT-T_321032,L8-BO_321144,CF,0,13,1000,1.557410331,0.066159634,1.722177405,0.090614911,0.44560311,0.690684821,1.914061306,2.081114321,0.226671797,0.430676413,0.615934277,0.384065723,0.35483871,0.473684211,1.121361234,63.49772473,20.10500362,10.58445486,0.829098588,16.11.2023 17:46,A-3,2.05E-06,1.4,1.4,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.103820186,25.10.2023 16:36,25375_188994_OD_x3y1,x3y1,0.015891851,1.4,1.4,2,4,0,1,0,0,0,0,0,0,1,0,68
25376,PTVT-T_321032,L8-BO_321144,CF,2,13,1000,1.547718746,0.065236945,1.713646708,0.091546593,0.274616076,0.425654918,1.902235969,2.070756894,0.140552626,0.267049989,0.61448232,0.38551768,0.35483871,0.473684211,0.692704906,65.49610737,20.65537624,11.17725828,0.826202847,16.11.2023 17:49,A-2,4.70E-06,1,1.4,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.063070281,25.10.2023 16:42,25376_188999_OD_x2y1,x2y1,0.008721812,1,1.4,2,4,0,1,0,0,0,0,0,0,1,0,69
25376,PTVT-T_321032,L8-BO_321144,CF,2,13,1000,1.543803222,0.06323026,1.708417851,0.088682775,0.356231983,0.552159574,1.899121581,2.073752754,0.222942045,0.423589886,0.565882531,0.434117469,0.35483871,0.473684211,0.97574946,63.70604656,21.04093193,11.00246056,0.82081294,16.11.2023 17:49,B-2,3.89E-06,1,0.6,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.175961942,25.10.2023 16:42,25376_188999_OD_x2y2,x2y2,0.019853551,1,0.6,2,4,0,1,0,0,0,0,0,0,1,0,69
25376,PTVT-T_321032,L8-BO_321144,CF,2,13,1000,1.541359854,0.060894407,1.702972804,0.087309367,0.306713503,0.47540593,1.896192971,2.066585176,0.166757719,0.316839666,0.600073932,0.399926068,0.35483871,0.473684211,0.792245596,65.31134793,20.31340953,10.96417057,0.826426647,16.11.2023 17:49,A-1,3.71E-06,0.6,1.4,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.175792834,25.10.2023 16:42,25376_188999_OD_x1y1,x1y1,0.018150432,0.6,1.4,2,4,0,1,0,0,0,0,0,0,1,0,69
25376,PTVT-T_321032,L8-BO_321144,CF,2,13,1000,1.530363609,0.055804534,1.690999067,0.084875031,0.296521152,0.459607786,1.892616676,2.068341884,0.152578818,0.289899754,0.613213025,0.386786975,0.35483871,0.473684211,0.749507541,65.66253978,19.96969338,10.82943664,0.825879699,16.11.2023 17:49,B-1,6.02E-06,0.6,0.6,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.354378705,25.10.2023 16:42,25376_188999_OD_x1y2,x1y2,0.028158366,0.6,0.6,2,4,0,1,0,0,0,0,0,0,1,0,69
25377,PTVT-T_321032,L8-BO_321144,CF,0,13,3000,1.545900777,0.077559839,1.724933227,0.109346448,0.191984829,0.297576485,1.92316413,2.089190984,0.069731128,0.132489144,0.691932731,0.308067269,0.35483871,0.473684211,0.430065628,68.88243336,19.60410313,11.44483166,0.847527795,16.11.2023 17:51,B-2,2.64E-05,1,0.6,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.127860605,25.10.2023 16:48,25377_189000_OD_x2y2,x2y2,0.008166908,1,0.6,2,4,0,1,0,0,0,0,0,0,1,0,70
25377,PTVT-T_321032,L8-BO_321144,CF,0,13,3000,1.545194226,0.077462584,1.724549777,0.109601368,0.185826256,0.288030697,1.923232261,2.089141139,0.066532403,0.126411566,0.694983893,0.305016107,0.35483871,0.473684211,0.414442263,69.64868084,19.29900876,11.4072913,0.84866176,16.11.2023 17:51,B-3,5.39E-06,1.4,0.6,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.113003017,25.10.2023 16:48,25377_189000_OD_x3y2,x3y2,0.00753971,1.4,0.6,2,4,0,1,0,0,0,0,0,0,1,0,70
25377,PTVT-T_321032,L8-BO_321144,CF,0,13,3000,1.550402778,0.077291191,1.728117527,0.108727315,0.206933696,0.320747229,1.92610323,2.090850816,0.077634975,0.147506453,0.684986027,0.315013973,0.35483871,0.473684211,0.468253682,69.72608794,19.19951328,11.36335865,0.848830929,16.11.2023 17:51,A-1,5.39E-06,0.6,1.4,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.172278383,25.10.2023 16:48,25377_189000_OD_x1y1,x1y1,0.010002733,0.6,1.4,2,4,0,1,0,0,0,0,0,0,1,0,70
25377,PTVT-T_321032,L8-BO_321144,CF,0,13,3000,1.545066232,0.077659324,1.724836524,0.110084834,0.182249799,0.282487189,1.92328072,2.089289473,0.065156334,0.123797034,0.695294508,0.304705492,0.35483871,0.473684211,0.406284223,69.99414047,19.10212451,11.34823237,0.848759921,16.11.2023 17:51,B-1,4.89E-06,0.6,0.6,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.114233146,25.10.2023 16:48,25377_189000_OD_x1y2,x1y2,0.007471637,0.6,0.6,2,4,0,1,0,0,0,0,0,0,1,0,70
25378,PTVT-T_321032,L8-BO_321144,CF,2,13,3000,1.535522909,0.075853587,1.716776065,0.107959724,0.185136362,0.286961361,1.908865383,2.079871992,0.071364593,0.135592726,0.679111549,0.320888451,0.35483871,0.473684211,0.422554087,68.65177227,20.13265779,11.47193485,0.830010922,16.11.2023 17:54,A-1,7.61E-06,0.6,1.4,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.075697796,25.10.2023 16:54,25378_189010_OD_x1y1,x1y1,0.006025593,0.6,1.4,2,4,0,1,0,0,0,0,0,0,1,0,71
25378,PTVT-T_321032,L8-BO_321144,CF,2,13,3000,1.535650086,0.075878531,1.716848111,0.108025226,0.186288577,0.288747294,1.909190234,2.080058714,0.071073889,0.135040389,0.681348953,0.318651047,0.35483871,0.473684211,0.423787683,67.93916912,20.22940883,11.40756198,0.830021638,16.11.2023 17:54,A-2,7.98E-06,1,1.4,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.075738426,25.10.2023 16:54,25378_189010_OD_x2y1,x2y1,0.006034457,1,1.4,2,4,0,1,0,0,0,0,0,0,1,0,71
25378,PTVT-T_321032,L8-BO_321144,CF,2,13,3000,1.534833577,0.075730525,1.71613005,0.108032167,0.181417964,0.281197844,1.908592232,2.079824363,0.068932864,0.130972441,0.682237061,0.317762939,0.35483871,0.473684211,0.412170285,68.1342078,20.0741822,11.33475352,0.828722267,16.11.2023 17:54,B-3,9.20E-06,1.4,0.6,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.067981211,25.10.2023 16:54,25378_189010_OD_x3y2,x3y2,0.005645965,1.4,0.6,2,4,0,1,0,0,0,0,0,0,1,0,71
25378,PTVT-T_321032,L8-BO_321144,CF,2,13,3000,1.535601747,0.075829072,1.716859232,0.107971476,0.184447974,0.28589436,1.908873846,2.079884241,0.070498839,0.133947794,0.680956776,0.319043224,0.35483871,0.473684211,0.419842155,67.92500144,20.08468016,11.30493266,0.828654328,16.11.2023 17:54,B-2,7.91E-06,1,0.6,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.073278907,25.10.2023 16:54,25378_189010_OD_x2y2,x2y2,0.005898038,1,0.6,2,4,0,1,0,0,0,0,0,0,1,0,71
25379,PTVT-T_321032,L8-BO_321144,CF,1,13,2000,1.539832462,0.075335371,1.71902335,0.106956147,0.206284129,0.3197404,1.91164934,2.080697237,0.082912914,0.157534537,0.669929165,0.330070835,0.35483871,0.473684211,0.477274937,69.18930122,20.76195456,11.94930565,0.831831743,16.11.2023 17:56,A-1,4.63E-06,0.6,1.4,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.11869271,25.10.2023 16:59,25379_189015_OD_x1y1,x1y1,0.008032525,0.6,1.4,2,4,0,1,0,0,0,0,0,0,1,0,72
25379,PTVT-T_321032,L8-BO_321144,CF,1,13,2000,1.537969508,0.073941597,1.715473474,0.103487467,0.201624514,0.312517997,1.907495149,2.077923149,0.084604026,0.160747649,0.660343719,0.339656281,0.35483871,0.473684211,0.473265646,68.59526917,20.49547528,11.68143541,0.830890997,16.11.2023 17:56,A-2,1.52E-05,1,1.4,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.103695852,25.10.2023 16:59,25379_189015_OD_x2y1,x2y1,0.00781694,1,1.4,2,4,0,1,0,0,0,0,0,0,1,0,72
25379,PTVT-T_321032,L8-BO_321144,CF,1,13,2000,1.538644867,0.073999617,1.716660877,0.104920281,0.210254218,0.325894039,1.909969397,2.079486148,0.086689837,0.16471069,0.664270072,0.335729928,0.35483871,0.473684211,0.490604729,69.90200542,19.93204799,11.59952939,0.832527926,16.11.2023 17:56,B-3,2.79E-06,1.4,0.6,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.10426538,25.10.2023 16:59,25379_189015_OD_x3y2,x3y2,0.00760767,1.4,0.6,2,4,0,1,0,0,0,0,0,0,1,0,72
25379,PTVT-T_321032,L8-BO_321144,CF,1,13,2000,1.539173407,0.073184973,1.716099462,0.10388229,0.213563321,0.331023147,1.909392254,2.078568491,0.089294303,0.169659175,0.661144068,0.338855932,0.35483871,0.473684211,0.500682322,69.20661441,20.10536118,11.57862167,0.832141881,16.11.2023 17:56,B-2,9.56E-06,1,0.6,5.45,5.21,3.77,3.2,1.44,PTVT-T_321032,L8-BO_321144,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.100980205,25.10.2023 16:59,25379_189015_OD_x2y2,x2y2,0.007574743,1,0.6,2,4,0,1,0,0,0,0,0,0,1,0,72
