ID,Donor,Acceptor,DA,plan_Solutions_1_S1,plan_Solutions_1_ann. time,plan_Solutions_1_conc.,plan_Solutions_1_speed,Layer thickness [nm],features_D.1.c_UV,features_D.1a.w_UV,features_D.1a.c_UV,features_D.2.a_UV,features_A.0.a_UV,features_A.1.w_UV,features_A.1.c_UV,features_A.1a.w_UV,features_atot_UV,features_XD_UV,features_XA_UV,FF_IV,JSC_IV,PCE_IV,VOC_IV,Deg_JSC_IV,Deg_VOC_IV,Deg_FF_IV,Deg_PCE_IV,Retained_JSC_IV,Retained_VOC_IV,Retained_FF_IV,Retained_PCE_IV,HotOneEncoded_plan_Solutions_1_M1_PM6_321136,HotOneEncoded_plan_Solutions_1_M1_PTVT-T_321032,HotOneEncoded_plan_Solutions_1_M1_PTQ10_321145,HotOneEncoded_plan_Solutions_1_M1_PCE10_120058,HotOneEncoded_plan_Solutions_1_M1_D18CL_323001,HotOneEncoded_plan_Solutions_1_M2_BTP-4F-12 (Y12)_321125,HotOneEncoded_plan_Solutions_1_M2_ITIC_120057,HotOneEncoded_plan_Solutions_1_M2_ITIC-4F_120033,HotOneEncoded_plan_Solutions_1_M2_L8-BO_321144,HotOneEncoded_plan_Solutions_1_M2_PY-IT_321127
152,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,1,10.1,2000,110.9362479,2.120624346,0.094974752,2.286421231,0.898501627,0.045082665,0.08137523,1.712493527,0.078365317,0.383240141,0.390065606,0.609934394,67.70308753,19.84127394,12.13604904,0.903439957,7.5979,0.8427,42.37,2.7126,0.382934081,0.932768131,0.625820794,0.223515906,0,0,0,0,1,0,0,1,0,0
152,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,1,10.1,2000,112.5992111,2.120606432,0.095116259,2.286411098,0.899236145,0.045000187,0.080583692,1.715012977,0.07783405,0.386468372,0.394374399,0.605625601,67.473716,19.32060384,11.80574431,0.905603408,4.7674,0.8445,40.95,1.6488,0.246752122,0.932527409,0.60690299,0.139660826,0,0,0,0,1,0,0,1,0,0
152,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,1,10.1,2000,118.5339193,2.119983439,0.094996282,2.286504078,0.900663041,0.034779414,0.080334371,1.714528025,0.077342685,0.404684809,0.396774841,0.603225159,65.76624651,19.46194292,11.5332752,0.901080113,11.028,0.8439,44.95,4.1833,0.56664435,0.936542698,0.683481305,0.362715701,0,0,0,0,1,0,0,1,0,0
152,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,1,10.1,2000,128.4839596,2.119043805,0.095081584,2.288309293,0.895006432,0.017925207,0.078752785,1.717752803,0.076226589,0.418609915,0.425487592,0.574512408,65.48278067,19.44535181,11.52083492,0.904775924,10.7724,0.8454,43.28,3.9416,0.553983291,0.934374996,0.660937113,0.342127982,0,0,0,0,1,0,0,1,0,0
153,PM6,PY-IT,PM6-PY-IT,CF,0,15,2000,180.5259273,2.014489349,0.079386771,2.173590366,0.63457528,0.026497153,0.060368133,1.546603115,0.071252444,0.307641417,0.473265823,0.526734177,52.43700944,21.61922784,10.74093289,0.9474666,0.8686,0.8659,35.82,0.2694,0.040177198,0.913910844,0.683105318,0.02508162,1,0,0,0,0,0,0,0,0,1
153,PM6,PY-IT,PM6-PY-IT,CF,0,15,2000,184.9302592,2.014798748,0.079092443,2.174071141,0.634155157,0.023163807,0.059955183,1.546915597,0.070895776,0.313724167,0.476151279,0.523848721,51.81125377,21.77311301,10.66790575,0.94565896,0,0.0002,0,0,0,0.000211493,0,0,1,0,0,0,0,0,0,0,0,1
154,PM6,PY-IT,PM6-PY-IT,CF,0,12.5,2000,133.972656,2.012681715,0.0790486,2.172208793,0.574588846,0.039724556,0.064609336,1.539306648,0.076000679,0.244510788,0.438696844,0.561303156,57.67488921,23.58222409,12.85591487,0.945216855,9.6709,0.8844,47.03,4.0225,0.410092787,0.935658305,0.815432862,0.312890995,1,0,0,0,0,0,0,0,0,1
154,PM6,PY-IT,PM6-PY-IT,CF,0,12.5,2000,140.3252117,2.013071011,0.07834185,2.172423603,0.584628312,0.038202053,0.064431143,1.540715793,0.075647438,0.253709705,0.442592119,0.557407881,57.66009591,23.52215951,12.84723592,0.947233716,0.3165,0.8414,34.55,0.092,0.013455397,0.888270746,0.599201223,0.007161073,1,0,0,0,0,0,0,0,0,1
154,PM6,PY-IT,PM6-PY-IT,CF,0,12.5,2000,151.9796283,2.014128494,0.079008777,2.173059077,0.611505745,0.036031181,0.062990081,1.54286624,0.074032308,0.26912605,0.451623194,0.548376806,56.41900992,23.54324425,12.54896224,0.944748136,0,-0.0013,-18.94,0,0,-0.001376028,-0.335702453,0,1,0,0,0,0,0,0,0,0,1
154,PM6,PY-IT,PM6-PY-IT,CF,0,12.5,2000,139.9606701,2.010710231,0.078596674,2.168595866,0.641849428,0.034917449,0.064180038,1.540111701,0.074770289,0.252266947,0.441825506,0.558174494,55.74806712,23.44248059,12.33433132,0.943804907,0.0004,-0.0101,-24.95,0,1.7063E-05,-0.010701364,-0.447549149,0,1,0,0,0,0,0,0,0,0,1
155,PM6,PY-IT,PM6-PY-IT,CF,0,10,2000,113.4902936,2.010739787,0.078952788,2.170732877,0.5397693,0.044982543,0.065291603,1.535574712,0.077443562,0.213198495,0.428722796,0.571277204,58.80021668,23.5015615,13.02710736,0.942697482,11.9806,0.8846,49.04,5.1979,0.509778893,0.938371022,0.834010532,0.399006461,1,0,0,0,0,0,0,0,0,1
155,PM6,PY-IT,PM6-PY-IT,CF,0,10,2000,107.8664573,2.009389568,0.07727668,2.167216904,0.567689821,0.037701734,0.066045986,1.535459121,0.0777834,0.208450156,0.413198232,0.586801768,57.01661802,22.65277779,12.07501515,0.934899153,14.3317,0.886,50.42,6.4017,0.632668547,0.947695799,0.88430359,0.530160826,1,0,0,0,0,0,0,0,0,1
155,PM6,PY-IT,PM6-PY-IT,CF,0,10,2000,102.4609094,2.007812547,0.078094915,2.167996924,0.537949676,0.042214687,0.06545355,1.533709662,0.077872309,0.196326451,0.424063027,0.575936973,55.73869638,22.64571588,11.73310774,0.929544525,4.4002,0.8862,49.33,1.9238,0.194306068,0.953370147,0.885022493,0.16396338,1,0,0,0,0,0,0,0,0,1
156,PM6,PY-IT,PM6-PY-IT,CF,0,10,1000,123.7287462,2.008690895,0.076221323,2.166562597,0.583005236,0.043386149,0.065326635,1.538150046,0.077567117,0.229163965,0.431660009,0.568339991,58.10008468,22.83973664,12.52043761,0.943521175,15.1731,0.8866,47.25,6.3565,0.664329026,0.939671545,0.813251827,0.507689923,1,0,0,0,0,0,0,0,0,1
156,PM6,PY-IT,PM6-PY-IT,CF,0,10,1000,144.9078124,2.012418559,0.078808482,2.17120581,0.601379411,0.040914979,0.06345233,1.541597952,0.074561034,0.260219954,0.444888971,0.555111029,57.10039312,22.95470628,12.34944136,0.942185625,14.1947,0.8819,44.27,5.5424,0.618378638,0.93601513,0.775301142,0.448797629,1,0,0,0,0,0,0,0,0,1
156,PM6,PY-IT,PM6-PY-IT,CF,0,10,1000,148.6147129,2.012215479,0.078813523,2.171135517,0.613068838,0.038087799,0.063129544,1.542268555,0.074099442,0.265968352,0.445141639,0.554858361,56.73901041,22.70173263,12.13791823,0.942330929,14.6991,0.8848,44.9,5.8399,0.647488024,0.938948275,0.79134267,0.481128633,1,0,0,0,0,0,0,0,0,1
156,PM6,PY-IT,PM6-PY-IT,CF,0,10,1000,137.4881904,2.01065567,0.077901549,2.169822444,0.59454952,0.041838803,0.064074495,1.540379592,0.075378305,0.249065151,0.440888087,0.559111913,56.5781642,22.70283441,12.09300745,0.941467619,14.7193,0.8843,45.49,5.9215,0.648346358,0.939278189,0.804020432,0.48966314,1,0,0,0,0,0,0,0,0,1
157,PM6,PY-IT,PM6-PY-IT,CF,2,10,1000,146.8574915,2.009396647,0.078405478,2.169690744,0.634359277,0.037888225,0.064146997,1.538537714,0.0751023,0.262629609,0.444767229,0.555232771,60.11502253,24.0015035,13.49922064,0.935593582,9.5247,0.8837,43.94,3.6986,0.39683764,0.944534055,0.730932106,0.273986188,1,0,0,0,0,0,0,0,0,1
157,PM6,PY-IT,PM6-PY-IT,CF,2,10,1000,144.6458664,2.0093128,0.077937602,2.169389836,0.63754131,0.037566537,0.064288636,1.538054808,0.075200319,0.260901758,0.439452152,0.560547848,60.06944561,23.72563866,13.34836447,0.936605105,4.2008,0.879,42.47,1.5682,0.177057404,0.938495846,0.707015015,0.117482558,1,0,0,0,0,0,0,0,0,1
157,PM6,PY-IT,PM6-PY-IT,CF,2,10,1000,147.9598478,2.009487261,0.078460582,2.170311225,0.629659688,0.038082128,0.063918663,1.538634793,0.074924019,0.265277119,0.443430335,0.556569665,59.34130336,23.58099188,13.1162102,0.93732288,0,0.0005,0,0,0,0.000533434,0,0,1,0,0,0,0,0,0,0,0,1
157,PM6,PY-IT,PM6-PY-IT,CF,2,10,1000,153.4385223,2.009007907,0.078383384,2.170605529,0.641097308,0.035558412,0.063244201,1.539616347,0.074252352,0.273478352,0.446069959,0.553930041,58.70821602,23.68988626,13.02616137,0.936600951,0.0006,0.0223,24.99,0,2.53273E-05,0.0238095,0.425664442,0,1,0,0,0,0,0,0,0,0,1
158,PM6,PY-IT,PM6-PY-IT,CF,0,10,3000,88.02040545,2.005933226,0.07875705,2.167145279,0.5,0.040786042,0.064637199,1.531841229,0.078169357,0.172611625,0.41938801,0.58061199,59.71892355,21.77966158,12.23787776,0.940899013,4.5251,0.8795,46.46,1.849,0.207767232,0.934744311,0.777977854,0.151088288,1,0,0,0,0,0,0,0,0,1
158,PM6,PY-IT,PM6-PY-IT,CF,0,10,3000,80.76304446,2.004590528,0.078678039,2.166236108,0.500000001,0.039211142,0.064031087,1.531819209,0.077982943,0.159477595,0.42217226,0.57782774,59.26282509,21.17425894,11.74487707,0.935961328,12.8398,0.8896,53.98,6.1653,0.606387219,0.95046662,0.910857691,0.524935252,1,0,0,0,0,0,0,0,0,1
158,PM6,PY-IT,PM6-PY-IT,CF,0,10,3000,84.39390784,2.004691092,0.078630464,2.165996975,0.500000014,0.038914702,0.064291237,1.531860812,0.077874108,0.165911166,0.421376442,0.578623558,58.25068166,21.12430908,11.49650952,0.934291673,1.8698,0.8831,47.78,0.7889,0.088514138,0.945208039,0.820247912,0.068620828,1,0,0,0,0,0,0,0,0,1
159,PM6,PY-IT,PM6-PY-IT,CF,2,10,3000,88.82225144,2.002696976,0.078138346,2.165834168,0.518750612,0.039195086,0.065492887,1.528416417,0.078875399,0.174811647,0.417429918,0.582570082,61.69164759,22.16862636,12.72093261,0.930151732,0.1445,0.8495,31.37,0.0385,0.006518221,0.913291854,0.508496713,0.003026508,1,0,0,0,0,0,0,0,0,1
159,PM6,PY-IT,PM6-PY-IT,CF,2,10,3000,89.88313296,2.002435526,0.078298613,2.165763787,0.516443022,0.040050129,0.065549284,1.528422019,0.078805061,0.175544442,0.42289961,0.57710039,61.7704206,22.01570477,12.66274712,0.93113957,0.8443,0.8806,43.34,0.3222,0.038349897,0.945722884,0.70163032,0.025444716,1,0,0,0,0,0,0,0,0,1
159,PM6,PY-IT,PM6-PY-IT,CF,2,10,3000,86.89803937,2.001812038,0.077889438,2.164881503,0.521081022,0.037829499,0.065376273,1.528366569,0.078771503,0.171302628,0.418156613,0.581843387,59.6292018,22.26129421,12.28806878,0.925708451,8.7661,0.8892,52.37,4.0823,0.393782137,0.96056161,0.87826096,0.332216565,1,0,0,0,0,0,0,0,0,1
159,PM6,PY-IT,PM6-PY-IT,CF,2,10,3000,89.0063413,2.002131148,0.077784376,2.164617109,0.539938235,0.037233154,0.065626221,1.528540438,0.078694136,0.174686468,0.417772954,0.582227046,59.52951241,21.53852796,11.86804854,0.925616249,0.0018,0.1239,25.02,0.0001,8.35712E-05,0.133856769,0.420295732,8.42599E-06,1,0,0,0,0,0,0,0,0,1
160,PM6,PY-IT,PM6-PY-IT,CF,1,10,2000,104.9075583,2.005267237,0.078153815,2.167308256,0.543606793,0.035586408,0.065870505,1.53109445,0.078292853,0.201549546,0.42197549,0.57802451,62.59934942,24.46346077,14.33075607,0.93579644,16.4045,0.8905,50.59,7.39,0.670571517,0.951595841,0.808155364,0.515674118,1,0,0,0,0,0,0,0,0,1
160,PM6,PY-IT,PM6-PY-IT,CF,1,10,2000,111.1189542,2.007042961,0.078285129,2.168357776,0.557068895,0.037178056,0.066050662,1.531898811,0.078223761,0.21199059,0.421264375,0.578735625,62.30553036,24.50813127,14.28624476,0.93558078,14.9507,0.8886,50.23,6.6737,0.610030191,0.949784368,0.806188467,0.467141654,1,0,0,0,0,0,0,0,0,1
160,PM6,PY-IT,PM6-PY-IT,CF,1,10,2000,110.8224458,2.006501502,0.078068812,2.167921043,0.5616994,0.036986669,0.066074776,1.531835604,0.07817039,0.211251722,0.421900928,0.578099072,62.50184737,24.20456467,14.15959499,0.935967354,0.8234,0.8813,41.31,0.2998,0.034018377,0.94159267,0.660940464,0.021172922,1,0,0,0,0,0,0,0,0,1
160,PM6,PY-IT,PM6-PY-IT,CF,1,10,2000,112.1001604,2.007022741,0.078225761,2.168261121,0.559956272,0.03773674,0.066056982,1.532016244,0.078151893,0.213346748,0.422188901,0.577811099,61.69058174,24.46073895,14.11739744,0.935548276,15.9218,0.8895,49.84,7.0581,0.65091247,0.95077937,0.807902902,0.49995759,1,0,0,0,0,0,0,0,0,1
169,PTQ10,Y12,PTQ10-Y12,xylene,0,28,2000,153.8300512,2.043540331,0.095640381,2.19851554,0.951947385,0.029611575,0.07475022,1.530039812,0.101075831,0.301495905,0.426808852,0.573191148,55.82833454,22.88863093,11.22646408,0.878554086,22.2381,0.7609,43.6,7.3784,0.971578425,0.866082137,0.780965443,0.657232762,0,0,1,0,0,1,0,0,0,0
169,PTQ10,Y12,PTQ10-Y12,xylene,0,28,2000,153.4301361,2.043496354,0.095630888,2.198424825,0.951116002,0.029347196,0.074627623,1.529960805,0.101059868,0.300975312,0.426147319,0.573852681,55.2427952,23.03587298,11.14069355,0.87545113,21.907,0.8368,50.54,9.2643,0.950994999,0.955850043,0.914870434,0.831573004,0,0,1,0,0,1,0,0,0,0
169,PTQ10,Y12,PTQ10-Y12,xylene,0,28,2000,153.7221206,2.043526291,0.095581522,2.198516945,0.953449252,0.029594376,0.0746669,1.529787265,0.101061471,0.301391667,0.42650155,0.57349845,55.41593807,22.82462131,11.13167135,0.880079907,22.0829,0.8455,51.04,9.5294,0.967503456,0.960708219,0.921034666,0.856061925,0,0,1,0,0,1,0,0,0,0
169,PTQ10,Y12,PTQ10-Y12,xylene,0,28,2000,152.370129,2.043374816,0.095684591,2.198326779,0.95040213,0.02943004,0.07486892,1.529836828,0.101211621,0.298958158,0.425933674,0.574066326,54.88143667,22.74224979,10.97253859,0.879120121,21.732,0.8422,50.62,9.265,0.955578283,0.958003326,0.922351948,0.844380717,0,0,1,0,0,1,0,0,0,0
170,PTQ10,Y12,PTQ10-Y12,xylene,0,25,2000,126.0940319,2.041339943,0.096344845,2.196465774,0.887483582,0.036947786,0.076751176,1.523487166,0.104066787,0.249050186,0.414037111,0.585962889,56.09213551,22.42825019,10.92219899,0.86818588,21.8941,0.8317,52.39,9.5394,0.976184045,0.957974576,0.933999027,0.873395551,0,0,1,0,0,1,0,0,0,0
170,PTQ10,Y12,PTQ10-Y12,xylene,0,25,2000,125.9385689,2.041273268,0.096372028,2.19641375,0.887381841,0.037590078,0.076887235,1.523054416,0.104228827,0.249024616,0.413158771,0.586841229,56.12417215,22.26062181,10.85198347,0.868604118,21.8999,0.8419,53.3,9.827,0.98379552,0.969256284,0.949679932,0.905548744,0,0,1,0,0,1,0,0,0,0
170,PTQ10,Y12,PTQ10-Y12,xylene,0,25,2000,126.0429257,2.04123569,0.096380449,2.196423791,0.886517598,0.037628023,0.076846474,1.5229503,0.104197668,0.249240827,0.41325632,0.58674368,56.45676403,21.9806304,10.81181552,0.871249419,21.741,0.8364,52.46,9.5386,0.989098111,0.96000064,0.92920664,0.882238509,0,0,1,0,0,1,0,0,0,0
170,PTQ10,Y12,PTQ10-Y12,xylene,0,25,2000,126.1065404,2.041351794,0.096413729,2.196451997,0.886918478,0.037492438,0.076724156,1.52345832,0.104106636,0.249292903,0.413543093,0.586456907,55.67005094,22.2762506,10.77201088,0.86862649,17.0568,0.1056,25.27,0.4552,0.765694385,0.121571241,0.453924499,0.042257662,0,0,1,0,0,1,0,0,0,0
172,PTQ10,Y12,PTQ10-Y12,xylene,0,22,1000,152.6606839,2.043813357,0.095399419,2.198883342,0.96019686,0.032467662,0.074349752,1.53005509,0.10089466,0.297747913,0.429247481,0.570752519,56.48274783,23.50325603,11.60430657,0.874128632,22.8449,0.8379,52.04,9.9611,0.971988731,0.958554576,0.921343277,0.858396832,0,0,1,0,0,1,0,0,0,0
172,PTQ10,Y12,PTQ10-Y12,xylene,0,22,1000,148.5432388,2.043585596,0.095450863,2.198759114,0.95449396,0.033872638,0.074779171,1.528649286,0.101419699,0.290447793,0.426305057,0.573694943,56.25681201,23.575625,11.58408446,0.873420503,22.9952,0.8381,52.18,10.0561,0.975380292,0.959560712,0.927532118,0.868096226,0,0,1,0,0,1,0,0,0,0
172,PTQ10,Y12,PTQ10-Y12,xylene,0,22,1000,143.8439692,2.043317955,0.095662221,2.198473781,0.941728935,0.034525617,0.075447512,1.527544993,0.102104889,0.281747135,0.423878911,0.576121089,56.41410039,23.29725039,11.45870733,0.871853053,22.7155,0.8374,52.34,9.9557,0.975029225,0.960482959,0.927782232,0.868832732,0,0,1,0,0,1,0,0,0,0
172,PTQ10,Y12,PTQ10-Y12,xylene,0,22,1000,138.5081949,2.042799282,0.09579772,2.198065774,0.930001301,0.035531438,0.076150978,1.525442243,0.102828259,0.272330397,0.42003047,0.57996953,56.47376064,23.18737357,11.40474816,0.870938385,22.6366,0.837,52.35,9.9185,0.976246832,0.961032393,0.926979174,0.869681633,0,0,1,0,0,1,0,0,0,0
173,PTQ10,Y12,PTQ10-Y12,xylene,2,22,1000,157.6701647,2.044300781,0.094957915,2.201374547,0.963721879,0.022081073,0.073686185,1.509748602,0.101778658,0.310255068,0.424979414,0.575020586,56.25734899,24.10936908,11.48205,0.846553336,22.9861,0.8398,50.66,9.7785,0.953409437,0.992022551,0.900504572,0.851633637,0,0,1,0,0,1,0,0,0,0
173,PTQ10,Y12,PTQ10-Y12,xylene,2,22,1000,150.5774804,2.04385978,0.095212417,2.201118241,0.949354294,0.024137351,0.074126402,1.508398724,0.102530634,0.297447197,0.420792266,0.579207734,55.25019743,24.40600124,11.29764383,0.837832911,22.7156,0.8359,52.01,9.8753,0.930738296,0.997692964,0.941354102,0.874102614,0,0,1,0,0,1,0,0,0,0
173,PTQ10,Y12,PTQ10-Y12,xylene,2,22,1000,145.3317675,2.043463393,0.095202185,2.200592291,0.938981526,0.02586005,0.074540524,1.507020808,0.103032426,0.287651726,0.418068461,0.581931539,55.20308714,24.15275081,11.2044,0.84034697,22.7442,0.8389,51.74,9.8723,0.941681557,0.998278128,0.937266423,0.881109207,0,0,1,0,0,1,0,0,0,0
173,PTQ10,Y12,PTQ10-Y12,xylene,2,22,1000,148.0064449,2.04371845,0.09525721,2.200975506,0.943024122,0.025162772,0.074297562,1.507492595,0.102833753,0.293030239,0.418825147,0.581174853,55.54005535,23.71337349,11.0712,0.840610957,22.2661,0.8385,52.12,9.7316,0.938968047,0.997488782,0.938421823,0.879001373,0,0,1,0,0,1,0,0,0,0
176,PTQ10,Y12,PTQ10-Y12,xylene,1,22,2000,162.5313302,2.04442433,0.094779902,2.201961274,0.975052576,0.02159051,0.073066638,1.511229199,0.101221106,0.318844368,0.429112662,0.570887338,58.62814783,24.20137136,12.04295161,0.848763688,22.5583,0.8368,50.98,9.6231,0.932108337,0.985904571,0.869548193,0.799064906,0,0,1,0,0,1,0,0,0,0
176,PTQ10,Y12,PTQ10-Y12,xylene,1,22,2000,159.1383067,2.044140352,0.094814444,2.201570643,0.970284626,0.023369107,0.073224808,1.510400047,0.101403553,0.312408533,0.426550454,0.573449546,58.34114459,24.29562767,12.0149518,0.84765468,16.2896,0.0541,25.05,0.2208,0.670474549,0.06382316,0.429371076,0.018377102,0,0,1,0,0,1,0,0,0,0
176,PTQ10,Y12,PTQ10-Y12,xylene,1,22,2000,155.2763927,2.044046094,0.095073956,2.201486235,0.960058582,0.025784106,0.073594398,1.509754999,0.101868131,0.305402099,0.424486638,0.575513362,58.48100476,24.05323672,11.93283714,0.848311515,22.4637,0.8377,51.73,9.7347,0.933915891,0.987491016,0.884560726,0.815790904,0,0,1,0,0,1,0,0,0,0
176,PTQ10,Y12,PTQ10-Y12,xylene,1,22,2000,150.3584027,2.043748235,0.095128367,2.20127167,0.952020614,0.027001635,0.073813577,1.508809337,0.102135302,0.295920207,0.422748564,0.577251436,58.78585202,23.68887757,11.8142467,0.848376705,22.5311,0.8385,51.74,9.775,0.951125689,0.988358114,0.880143746,0.827390882,0,0,1,0,0,1,0,0,0,0
177,PTQ10,L8-BO,PTQ10-L8-BO,xylene,0,28,2000,86.06813668,2.050306434,0.092754511,2.202847724,1,0.072407649,0.077820712,1.557338172,0.098941759,0.286964547,0.388592435,0.611407565,62.39056703,22.146,12.48837014,0.903839951,0,-0.7802,-172.51,0,0,-0.863205924,-2.765001317,0,0,0,1,0,0,0,0,0,1,0
177,PTQ10,L8-BO,PTQ10-L8-BO,xylene,0,28,2000,86.34581856,2.049934175,0.092758198,2.202597621,1,0.072511929,0.077495463,1.558272116,0.098875779,0.287835106,0.38954883,0.61045117,62.42663767,21.96649798,12.43575617,0.90686247,18.0369,0.8605,48.83,7.5789,0.821109492,0.948875964,0.782198142,0.609444243,0,0,1,0,0,0,0,0,1,0
177,PTQ10,L8-BO,PTQ10-L8-BO,xylene,0,28,2000,87.57664053,2.049253811,0.092769559,2.201898647,1,0.076640817,0.075597027,1.560306486,0.098706724,0.29058786,0.393963478,0.606036522,61.48691826,22.08037568,12.29167281,0.90536105,17.7214,0.8587,48.17,7.33,0.802585982,0.94846139,0.783418674,0.596338685,0,0,1,0,0,0,0,0,1,0
177,PTQ10,L8-BO,PTQ10-L8-BO,xylene,0,28,2000,86.64517602,2.050352219,0.092780202,2.203124417,1,0.07368728,0.077606266,1.557749054,0.09887609,0.288821758,0.389693811,0.610306189,61.46083161,21.94300078,12.18091251,0.903203003,18.1077,0.8426,46.53,7.0992,0.825215301,0.932902124,0.75706753,0.582813479,0,0,1,0,0,0,0,0,1,0
178,PTQ10,L8-BO,PTQ10-L8-BO,xylene,0,26,2000,80.49223779,2.046777046,0.092655891,2.198479129,0.972295341,0.073598482,0.074948891,1.558119686,0.100012213,0.265134634,0.387736343,0.612263657,61.19760375,22.37224846,12.48105069,0.911605834,19.2787,0.8683,49.34,8.2593,0.861723847,0.952495001,0.806240718,0.661747172,0,0,1,0,0,0,0,0,1,0
178,PTQ10,L8-BO,PTQ10-L8-BO,xylene,0,26,2000,78.44360169,2.047447075,0.092668889,2.199172446,0.96723725,0.066269966,0.077769119,1.555151806,0.100280589,0.258824082,0.383849051,0.616150949,62.29042246,21.54475016,12.06074167,0.898692831,14.4982,0.0859,25.2,0.314,0.672934237,0.095583271,0.404556576,0.026034883,0,0,1,0,0,0,0,0,1,0
178,PTQ10,L8-BO,PTQ10-L8-BO,xylene,0,26,2000,79.52796698,2.048097689,0.092482294,2.19975744,0.977255763,0.068016485,0.078258575,1.554346336,0.100353527,0.263759562,0.381450065,0.618549935,61.53655734,21.73087272,12.02524483,0.899256453,17.7684,0.8665,50.43,7.7643,0.817656991,0.963573847,0.819512858,0.645666688,0,0,1,0,0,0,0,0,1,0
178,PTQ10,L8-BO,PTQ10-L8-BO,xylene,0,26,2000,78.76014341,2.046923075,0.092472295,2.198684352,0.968438222,0.070444758,0.076247537,1.555806078,0.100376489,0.259632521,0.384066279,0.615933721,59.74430605,22.22449096,11.97685729,0.902016602,12.6043,0.0644,25.03,0.2031,0.567135599,0.071395582,0.418952058,0.016957704,0,0,1,0,0,0,0,0,1,0
179,PTQ10,L8-BO,PTQ10-L8-BO,xylene,0,24,2000,73.67770591,2.044658753,0.092761266,2.196386882,0.937261175,0.061406515,0.074966068,1.556420137,0.101011243,0.240364305,0.382645778,0.617354222,62.05795983,21.31187612,12.0349083,0.909962738,14.7718,0.0741,25.13,0.2752,0.693125275,0.081431906,0.404944024,0.022866813,0,0,1,0,0,0,0,0,1,0
179,PTQ10,L8-BO,PTQ10-L8-BO,xylene,0,24,2000,73.16022562,2.044491595,0.093054346,2.196500362,0.928566367,0.059915654,0.074882456,1.556204915,0.101091561,0.237842489,0.38440787,0.61559213,61.49969835,21.46212737,12.00225471,0.909320717,14.5249,0.0756,25.1,0.2754,0.676768885,0.083138983,0.408132083,0.022945689,0,0,1,0,0,0,0,0,1,0
179,PTQ10,L8-BO,PTQ10-L8-BO,xylene,0,24,2000,73.07410909,2.045377454,0.092903491,2.197318409,0.935724803,0.060647483,0.076190573,1.554351585,0.101040394,0.23871186,0.380205146,0.619794854,61.94427475,21.22174677,11.89446085,0.904820561,18.7365,0.4777,27.63,2.4732,0.882891508,0.527949983,0.446046065,0.207928718,0,0,1,0,0,0,0,0,1,0
179,PTQ10,L8-BO,PTQ10-L8-BO,xylene,0,24,2000,72.18209025,2.045088483,0.093092977,2.197078223,0.928123437,0.057699611,0.076769104,1.554228303,0.101020584,0.235378804,0.380510142,0.619489858,62.49675107,20.93737373,11.84830522,0.905475257,18.1825,0.862,52.54,8.234,0.868423148,0.951986256,0.840683701,0.694951712,0,0,1,0,0,0,0,0,1,0
180,PTQ10,L8-BO,PTQ10-L8-BO,xylene,0,24,1000,101.8971751,2.04947978,0.092932895,2.202837788,1,0.05301266,0.072269746,1.566607671,0.095850676,0.34294872,0.410501661,0.589498339,60.01617596,22.01762815,11.94397639,0.903878556,18.4509,0.8738,48.2,7.7713,0.838005796,0.966722791,0.803116814,0.650645961,0,0,1,0,0,0,0,0,1,0
180,PTQ10,L8-BO,PTQ10-L8-BO,xylene,0,24,1000,94.0994307,2.04998539,0.092849773,2.202766717,1,0.057326715,0.076050728,1.562040674,0.097329014,0.316418511,0.398970564,0.601029436,61.37806792,21.61650294,11.90169047,0.897036266,18.1175,0.8705,48.38,7.6307,0.838132794,0.970417845,0.788229438,0.641144216,0,0,1,0,0,0,0,0,1,0
180,PTQ10,L8-BO,PTQ10-L8-BO,xylene,0,24,1000,101.0196067,2.049385571,0.092894646,2.202846493,1,0.054955985,0.071987744,1.56643558,0.095975995,0.339392771,0.410151889,0.589848111,60.269919,21.80862678,11.82039243,0.899296633,18.0094,0.8707,48.29,7.573,0.82579248,0.968201112,0.801228885,0.640672469,0,0,1,0,0,0,0,0,1,0
180,PTQ10,L8-BO,PTQ10-L8-BO,xylene,0,24,1000,108.9692755,2.049894479,0.093149038,2.20430274,1,0.042598336,0.070835548,1.56810985,0.094690721,0.369344017,0.416767638,0.583232362,59.15844539,21.96587709,11.75129113,0.904316143,18.1086,0.8736,48.1,7.6089,0.824396855,0.966033844,0.813070724,0.647494809,0,0,1,0,0,0,0,0,1,0
181,PTQ10,L8-BO,PTQ10-L8-BO,xylene,2,24,1000,105.5996001,2.047129504,0.093294636,2.203014707,1,0.027714303,0.071975796,1.555206889,0.097183067,0.35481696,0.416902647,0.583097353,63.35759373,22.769502,12.90169247,0.894323162,0,-1.0381,-336.07,0,0,-1.16076609,-5.304336548,0,0,0,1,0,0,0,0,0,1,0
